time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb
1900-01-01 05:29:45,7978.5,291635,7979.0,359060,148525,44260,104265,-67425
1900-01-01 05:30:00,7978.5,15186,7979.0,1968318,27123,100546,-73423,-1953132
1900-01-01 05:30:15,7970.0,143552,7970.5,695145,62151,430560,-368409,-551593
1900-01-01 05:30:30,7963.0,4216,7963.5,47748,65710,509297,-443587,-43532
1900-01-01 05:30:45,7957.0,61629,7957.5,692083,29750,939025,-909275,-630454
1900-01-01 05:31:00,7950.5,454670,7951.0,18690,350692,2743622,-2392930,435980
1900-01-01 05:31:15,7959.5,498116,7960.0,277470,1088468,219981,868487,220646
1900-01-01 05:31:30,7954.5,124170,7955.0,218174,237544,421527,-183983,-94004
1900-01-01 05:31:45,7954.5,279543,7955.0,686715,74778,171808,-97030,-407172
1900-01-01 05:32:00,7951.5,169829,7952.0,810712,39916,322658,-282742,-640883
1900-01-01 05:32:15,7942.0,489689,7942.5,688098,62411,1013650,-951239,-198409
1900-01-01 05:32:30,7942.0,708492,7942.5,452514,297558,536331,-238773,255978
1900-01-01 05:32:45,7952.0,172820,7953.0,7103,612532,179921,432611,165717
1900-01-01 05:33:00,7946.0,808393,7946.5,4469,234851,505801,-270950,803924
1900-01-01 05:33:15,7951.5,569830,7952.0,198350,743903,230005,513898,371480
1900-01-01 05:33:30,7951.5,563657,7952.0,313707,82050,137179,-55129,249950
1900-01-01 05:33:45,7961.0,120035,7967.0,75311,857019,134626,722393,44724
1900-01-01 05:34:00,7978.0,628234,7978.5,4685,571219,30099,541120,623549
1900-01-01 05:34:15,7967.5,41809,7968.0,543289,192601,323142,-130541,-501480
1900-01-01 05:34:30,7976.0,55,7976.5,75711,293870,276678,17192,-75656
1900-01-01 05:34:45,7969.5,40578,7970.0,575964,37092,53421,-16329,-535386
1900-01-01 05:35:00,7965.0,71625,7965.5,672384,39455,590587,-551132,-600759
1900-01-01 05:35:15,7963.0,103189,7963.5,1501824,3858,280896,-277038,-1398635
1900-01-01 05:35:30,7956.0,20000,7956.5,2045,41164,1924155,-1882991,17955
1900-01-01 05:35:45,7964.0,8057,7964.5,367054,478094,95520,382574,-358997
1900-01-01 05:36:00,7967.5,567671,7968.0,56951,92014,25528,66486,510720
1900-01-01 05:36:15,7971.5,614756,7975.0,14790,240662,137066,103596,599966
1900-01-01 05:36:30,7974.0,645234,7974.5,2814,82996,86182,-3186,642420
1900-01-01 05:36:45,7981.5,4164,7984.0,50000,257840,18006,239834,-45836
1900-01-01 05:37:00,7966.0,22008,7966.5,10350,248223,208432,39791,11658
1900-01-01 05:37:15,7969.5,313440,7970.0,586412,188264,117728,70536,-272972
1900-01-01 05:37:30,7963.5,363921,7964.0,25000,95218,398055,-302837,338921
1900-01-01 05:37:45,7969.5,135234,7970.0,590452,248339,24224,224115,-455218
1900-01-01 05:38:00,7972.5,1090657,7973.0,82922,398495,89229,309266,1007735
1900-01-01 05:38:15,7974.5,1394276,7975.0,101583,161687,2000,159687,1292693
1900-01-01 05:38:30,7972.0,133,7972.5,241361,436779,105250,331529,-241228
1900-01-01 05:38:45,7969.5,408798,7970.0,825,21504,247575,-226071,407973
1900-01-01 05:39:00,7968.0,315762,7968.5,315992,95145,163335,-68190,-230
1900-01-01 05:39:15,7972.0,291226,7972.5,757266,82766,13087,69679,-466040
1900-01-01 05:39:30,7973.5,752861,7974.0,60404,297650,249176,48474,692457
1900-01-01 05:39:45,7973.5,242608,7974.0,543639,12980,11412,1568,-301031
1900-01-01 05:40:00,7970.0,43099,7970.5,1353289,43026,66412,-23386,-1310190
1900-01-01 05:40:15,7968.5,10737,7969.0,465069,257957,58842,199115,-454332
1900-01-01 05:40:30,7962.5,510439,7963.0,186084,72234,115591,-43357,324355
1900-01-01 05:40:45,7964.5,303078,7965.0,309030,24719,16030,8689,-5952
1900-01-01 05:41:00,7969.5,481890,7970.0,112918,70737,27446,43291,368972
1900-01-01 05:41:15,7976.5,232341,7977.0,1160,283822,42805,241017,231181
1900-01-01 05:41:30,7968.5,604331,7969.0,77704,48043,30722,17321,526627
1900-01-01 05:41:45,7970.5,83848,7971.0,498878,304836,199988,104848,-415030
1900-01-01 05:42:00,7970.5,108642,7971.0,338433,125980,55704,70276,-229791
1900-01-01 05:42:15,7974.5,237899,7975.0,230556,187144,17208,169936,7343
1900-01-01 05:42:30,7972.5,65234,7973.0,214139,98337,148100,-49763,-148905
1900-01-01 05:42:45,7971.0,1123,7971.5,167470,12159,20786,-8627,-166347
1900-01-01 05:43:00,7968.0,48381,7968.5,644652,5948,431770,-425822,-596271
1900-01-01 05:43:15,7965.0,9856,7965.5,477076,51668,123776,-72108,-467220
1900-01-01 05:43:30,7961.0,22527,7961.5,523888,51860,118121,-66261,-501361
1900-01-01 05:43:45,7956.5,298966,7957.0,7974,44193,348706,-304513,290992
1900-01-01 05:44:00,7957.5,802237,7958.0,220528,120432,31544,88888,581709
1900-01-01 05:44:15,7960.5,2437,7961.0,291983,300830,155587,145243,-289546
1900-01-01 05:44:30,7960.0,466908,7960.5,380036,46316,161464,-115148,86872
1900-01-01 05:44:45,7958.0,3509,7958.5,833309,72365,119895,-47530,-829800
1900-01-01 05:45:00,7959.5,724147,7960.0,67750,119080,201348,-82268,656397
1900-01-01 05:45:15,7961.5,573830,7962.0,18535,144280,27222,117058,555295
1900-01-01 05:45:30,7966.0,464231,7966.5,24386,99432,9704,89728,439845
1900-01-01 05:45:45,7966.5,779607,7967.0,11176,49221,2692,46529,768431
1900-01-01 05:46:00,7970.0,495794,7970.5,1649,422232,36894,385338,494145
1900-01-01 05:46:15,7971.5,568108,7972.0,289290,272346,132184,140162,278818
1900-01-01 05:46:30,7970.0,54372,7970.5,1450362,26621,276716,-250095,-1395990
1900-01-01 05:46:45,7967.5,1112904,7968.0,77642,14410,70963,-56553,1035262
1900-01-01 05:47:00,7967.5,514135,7968.0,548894,51975,39662,12313,-34759
1900-01-01 05:47:15,7967.5,507212,7968.0,876137,26578,81595,-55017,-368925
1900-01-01 05:47:30,7962.0,50702,7963.5,227897,233608,682993,-449385,-177195
1900-01-01 05:47:45,7963.0,96819,7963.5,280580,26062,28862,-2800,-183761
1900-01-01 05:48:00,7960.0,6344,7960.5,448455,3914,118351,-114437,-442111
1900-01-01 05:48:15,7953.5,119415,7954.0,398664,31435,359151,-327716,-279249
1900-01-01 05:48:30,7958.0,174376,7958.5,78126,136492,204894,-68402,96250
1900-01-01 05:48:45,7955.5,43237,7957.0,715657,71052,79296,-8244,-672420
1900-01-01 05:49:00,7955.5,13946,7956.0,522729,25248,77909,-52661,-508783
1900-01-01 05:49:15,7954.0,78308,7954.5,695187,18592,462955,-444363,-616879
1900-01-01 05:49:30,7953.0,158668,7953.5,670194,61763,136950,-75187,-511526
1900-01-01 05:49:45,7953.0,140738,7953.5,622620,59368,175884,-116516,-481882
1900-01-01 05:50:00,7949.0,10988,7949.5,793460,151282,449740,-298458,-782472
1900-01-01 05:50:15,7937.0,240441,7937.5,118600,108972,942136,-833164,121841
1900-01-01 05:50:30,7943.5,252555,7944.0,11882,889157,544622,344535,240673
1900-01-01 05:50:45,7933.0,373204,7933.5,160655,188957,495274,-306317,212549
1900-01-01 05:51:00,7946.0,93424,7946.5,130037,664951,309052,355899,-36613
1900-01-01 05:51:15,7941.0,22651,7941.5,487347,56285,78503,-22218,-464696
1900-01-01 05:51:30,7944.0,5000,7944.5,1022912,183368,159556,23812,-1017912
1900-01-01 05:51:45,7941.0,68197,7941.5,532007,60898,85238,-24340,-463810
1900-01-01 05:52:00,7933.0,482533,7933.5,208258,102483,328026,-225543,274275
1900-01-01 05:52:15,7935.5,75022,7936.0,449268,230742,34889,195853,-374246
1900-01-01 05:52:30,7933.5,917265,7934.0,7170,91814,87093,4721,910095
1900-01-01 05:52:45,7937.5,148654,7938.0,105,143356,359,142997,148549
1900-01-01 05:53:00,7946.5,478,7947.0,1036611,424413,104486,319927,-1036133
1900-01-01 05:53:15,7945.0,455190,7945.5,58314,180703,69093,111610,396876
1900-01-01 05:53:30,7933.0,77033,7933.5,325285,60394,464916,-404522,-248252
1900-01-01 05:53:45,7927.0,145652,7927.5,247284,123984,455464,-331480,-101632
1900-01-01 05:54:00,7933.5,44946,7934.0,449925,192912,361090,-168178,-404979
1900-01-01 05:54:15,7930.0,176644,7930.5,422986,128574,638192,-509618,-246342
1900-01-01 05:54:30,7926.5,246947,7927.0,114728,132086,434375,-302289,132219
1900-01-01 05:54:45,7926.5,243830,7927.0,467639,19786,173582,-153796,-223809
1900-01-01 05:55:00,7933.5,33196,7934.0,535422,386008,74593,311415,-502226
1900-01-01 05:55:15,7934.5,153660,7935.0,435231,120472,167462,-46990,-281571
1900-01-01 05:55:30,7934.5,1062700,7935.0,85042,152100,39434,112666,977658
1900-01-01 05:55:45,7936.5,675534,7937.0,90209,217430,33731,183699,585325
1900-01-01 05:56:00,7943.5,343020,7944.0,21939,344449,34164,310285,321081
1900-01-01 05:56:15,7945.5,534648,7946.0,836734,305170,88008,217162,-302086
1900-01-01 05:56:30,7942.0,12933,7943.5,126730,102240,1478702,-1376462,-113797
1900-01-01 05:56:45,7939.0,354853,7939.5,331,275874,416586,-140712,354522
1900-01-01 05:57:00,7941.0,141840,7941.5,355780,352596,110502,242094,-213940
1900-01-01 05:57:15,7941.0,18519,7941.5,738400,36540,25230,11310,-719881
1900-01-01 05:57:30,7940.0,412178,7940.5,184282,61050,38768,22282,227896
1900-01-01 05:57:45,7943.0,278980,7943.5,568686,819340,44564,774776,-289706
1900-01-01 05:58:00,7943.0,665127,7943.5,205006,120518,1442,119076,460121
1900-01-01 05:58:15,7949.5,193255,7950.0,566787,528365,163830,364535,-373532
1900-01-01 05:58:30,7951.0,410244,7951.5,716141,541884,149216,392668,-305897
1900-01-01 05:58:45,7951.0,50675,7951.5,696564,18239,206477,-188238,-645889
1900-01-01 05:59:00,7947.5,146479,7948.0,155052,84904,164840,-79936,-8573
1900-01-01 05:59:15,7953.5,226295,7954.0,1047164,339140,137012,202128,-820869
1900-01-01 05:59:30,7953.5,672888,7954.0,627080,379951,97906,282045,45808
1900-01-01 05:59:45,7953.5,601648,7954.0,512091,423202,116643,306559,89557
1900-01-01 06:00:00,7953.5,530614,7954.0,126985,406264,120285,285979,403629
1900-01-01 06:00:15,7953.5,585146,7954.0,511439,252801,311641,-58840,73707
1900-01-01 06:00:30,7959.5,216435,7960.0,836783,688196,42600,645596,-620348
1900-01-01 06:00:45,7960.0,417142,7960.5,329,346249,34298,311951,416813
1900-01-01 06:01:00,7962.5,63522,7963.0,734492,426072,272998,153074,-670970
1900-01-01 06:01:15,7954.0,33817,7954.5,20000,150795,111414,39381,13817
1900-01-01 06:01:30,7952.0,1671598,7952.5,15000,95531,303618,-208087,1656598
1900-01-01 06:01:45,7957.5,30303,7958.0,478175,156576,88387,68189,-447872
1900-01-01 06:02:00,7956.5,176732,7957.0,567655,87505,57053,30452,-390923
1900-01-01 06:02:15,7953.5,27694,7954.0,551567,118632,757793,-639161,-523873
1900-01-01 06:02:30,7956.0,521204,7956.5,765,51408,39016,12392,520439
1900-01-01 06:02:45,7956.0,132123,7956.5,426367,57373,27294,30079,-294244
1900-01-01 06:03:00,7959.0,87975,7959.5,572299,166540,68601,97939,-484324
1900-01-01 06:03:15,7956.0,288,7956.5,508285,278418,38937,239481,-507997
1900-01-01 06:03:30,7953.0,26419,7953.5,768031,33732,45401,-11669,-741612
1900-01-01 06:03:45,7950.0,13871,7950.5,627772,7014,246098,-239084,-613901
1900-01-01 06:04:00,7949.0,233951,7949.5,655615,21358,51321,-29963,-421664
1900-01-01 06:04:15,7949.0,150665,7949.5,726991,4832,42529,-37697,-576326
1900-01-01 06:04:30,7948.0,23946,7948.5,416096,15715,109936,-94221,-392150
1900-01-01 06:04:45,7943.5,19412,7944.0,436499,7896,170841,-162945,-417087
1900-01-01 06:05:00,7945.5,9085,7946.0,7723,170037,116033,54004,1362
1900-01-01 06:05:15,7946.5,51,7947.0,261320,64340,307051,-242711,-261269
1900-01-01 06:05:30,7946.0,512713,7946.5,491953,152846,37839,115007,20760
1900-01-01 06:05:45,7949.0,607231,7949.5,76604,66861,50843,16018,530627
1900-01-01 06:06:00,7953.5,271511,7954.0,25,505389,111856,393533,271486
1900-01-01 06:06:15,7957.0,121899,7957.5,724014,72416,215398,-142982,-602115
1900-01-01 06:06:30,7959.0,600017,7959.5,419275,171976,58682,113294,180742
1900-01-01 06:06:45,7959.0,365852,7959.5,498691,58401,149206,-90805,-132839
1900-01-01 06:07:00,7959.0,99284,7959.5,529669,24225,116512,-92287,-430385
1900-01-01 06:07:15,7963.0,904121,7963.5,16360,343391,103529,239862,887761
1900-01-01 06:07:30,7967.5,323860,7968.0,1418338,514277,57692,456585,-1094478
1900-01-01 06:07:45,7967.5,519420,7968.0,953632,193650,174043,19607,-434212
1900-01-01 06:08:00,7972.5,605231,7973.0,49657,438835,80462,358373,555574
1900-01-01 06:08:15,7975.5,51271,7976.0,142026,245995,168713,77282,-90755
1900-01-01 06:08:30,7972.5,561002,7973.0,159526,116860,233350,-116490,401476
1900-01-01 06:08:45,7975.5,443512,7976.0,154817,256420,151922,104498,288695
1900-01-01 06:09:00,7975.0,521057,7975.5,73401,112984,99746,13238,447656
1900-01-01 06:09:15,7979.0,526595,7979.5,231523,432800,286694,146106,295072
1900-01-01 06:09:30,7979.0,1004586,7979.5,106432,139965,27951,112014,898154
1900-01-01 06:09:45,7988.5,1081843,7989.0,138670,731285,54718,676567,943173
1900-01-01 06:10:00,7981.5,187664,7982.0,231448,298320,66100,232220,-43784
1900-01-01 06:10:15,7981.5,108292,7982.0,269483,182223,219621,-37398,-161191
1900-01-01 06:10:30,7980.0,107804,7980.5,81118,189089,359404,-170315,26686
1900-01-01 06:10:45,7981.5,1091902,7982.0,52170,359827,92171,267656,1039732
1900-01-01 06:11:00,7982.0,1027312,7982.5,98690,299318,20604,278714,928622
1900-01-01 06:11:15,7988.5,172501,7989.0,337278,119110,24072,95038,-164777
1900-01-01 06:11:30,7985.5,368619,7986.0,220028,299319,119181,180138,148591
1900-01-01 06:11:45,7989.5,139762,7990.0,766476,250187,478842,-228655,-626714
1900-01-01 06:12:00,7995.5,397851,7996.0,39580,303109,174250,128859,358271
1900-01-01 06:12:15,7997.5,415693,7998.0,161329,371645,398897,-27252,254364
1900-01-01 06:12:30,7998.5,259113,7999.0,235354,759501,182182,577319,23759
1900-01-01 06:12:45,7999.0,176572,7999.5,135308,272206,229674,42532,41264
1900-01-01 06:13:00,7991.0,190740,7991.5,257167,13247,244882,-231635,-66427
1900-01-01 06:13:15,7982.5,460633,7983.0,165223,210740,150430,60310,295410
1900-01-01 06:13:30,7989.0,476577,7989.5,98953,153625,102857,50768,377624
1900-01-01 06:13:45,7998.5,74694,7999.0,1230997,145862,23512,122350,-1156303
1900-01-01 06:14:00,7991.0,431000,7991.5,194834,126712,67921,58791,236166
1900-01-01 06:14:15,7994.5,232045,7995.0,306116,112960,49660,63300,-74071
1900-01-01 06:14:30,7987.0,420142,7987.5,89056,38163,121686,-83523,331086
1900-01-01 06:14:45,7986.0,20374,7986.5,540194,93493,176837,-83344,-519820
1900-01-01 06:15:00,7978.5,540400,7979.0,211784,23700,427119,-403419,328616
1900-01-01 06:15:15,7978.5,123527,7979.0,307245,58858,87169,-28311,-183718
1900-01-01 06:15:30,7974.5,347100,7975.0,500,72509,331431,-258922,346600
1900-01-01 06:15:45,7978.0,553507,7978.5,339610,124756,16793,107963,213897
1900-01-01 06:16:00,7978.0,179968,7978.5,550178,46802,277166,-230364,-370210
1900-01-01 06:16:15,7975.0,47291,7975.5,383035,153584,93153,60431,-335744
1900-01-01 06:16:30,7973.0,105316,7973.5,418923,300,67697,-67397,-313607
1900-01-01 06:16:45,7971.5,1317060,7972.0,308404,13372,18584,-5212,1008656
1900-01-01 06:17:00,7975.5,834633,7976.0,88698,333831,11354,322477,745935
1900-01-01 06:17:15,7975.5,405000,7976.0,207517,165594,104040,61554,197483
1900-01-01 06:17:30,7975.5,586773,7976.0,230598,8423,61924,-53501,356175
1900-01-01 06:17:45,7973.0,528514,7973.5,130702,14375,157947,-143572,397812
1900-01-01 06:18:00,7975.5,555853,7976.0,15431,136712,88901,47811,540422
1900-01-01 06:18:15,7976.0,965205,7976.5,31873,15752,21600,-5848,933332
1900-01-01 06:18:30,7978.5,106215,7979.0,725059,81067,24054,57013,-618844
1900-01-01 06:18:45,7977.0,212,7977.5,448207,4500,48182,-43682,-447995
1900-01-01 06:19:00,7974.5,26102,7975.0,559972,1730,42424,-40694,-533870
1900-01-01 06:19:15,7973.0,64931,7973.5,656347,4204,77366,-73162,-591416
1900-01-01 06:19:30,7964.5,128310,7965.0,698791,30982,494501,-463519,-570481
1900-01-01 06:19:45,7962.0,769455,7962.5,115760,132564,610632,-478068,653695
1900-01-01 06:20:00,7956.0,199647,7957.0,35352,46376,495611,-449235,164295
1900-01-01 06:20:15,7960.0,31055,7960.5,517486,108646,898002,-789356,-486431
1900-01-01 06:20:30,7957.5,737710,7958.0,133310,147936,59166,88770,604400
1900-01-01 06:20:45,7957.5,1047563,7958.0,35188,59841,300846,-241005,1012375
1900-01-01 06:21:00,7958.5,307831,7959.0,244073,53921,83991,-30070,63758
1900-01-01 06:21:15,7955.5,9319,7956.0,758444,59391,34089,25302,-749125
1900-01-01 06:21:30,7954.0,272308,7954.5,233276,119200,128764,-9564,39032
1900-01-01 06:21:45,7954.0,702227,7954.5,44862,198217,76418,121799,657365
1900-01-01 06:22:00,7955.5,993170,7956.0,20413,113865,547,113318,972757
1900-01-01 06:22:15,7956.5,508698,7957.0,392571,114555,7938,106617,116127
1900-01-01 06:22:30,7952.0,56717,7952.5,383353,14460,211672,-197212,-326636
1900-01-01 06:22:45,7950.0,825942,7950.5,663622,19690,879835,-860145,162320
1900-01-01 06:23:00,7950.0,146920,7950.5,769458,38374,1284325,-1245951,-622538
1900-01-01 06:23:15,7945.5,65966,7946.0,548924,4926,117175,-112249,-482958
1900-01-01 06:23:30,7951.0,232274,7951.5,172,127166,208651,-81485,232102
1900-01-01 06:23:45,7953.0,446355,7953.5,6469,34310,45744,-11434,439886
1900-01-01 06:24:00,7957.5,1103042,7958.0,67021,99567,24163,75404,1036021
1900-01-01 06:24:15,7960.5,739928,7961.0,1167,28839,38833,-9994,738761
1900-01-01 06:24:30,7962.5,25600,7963.0,492973,339927,158868,181059,-467373
1900-01-01 06:24:45,7966.0,705439,7966.5,403086,363789,34264,329525,302353
1900-01-01 06:25:00,7969.5,360041,7970.0,80991,573106,3600,569506,279050
1900-01-01 06:25:15,7969.5,355901,7970.0,314424,418177,56332,361845,41477
1900-01-01 06:25:30,7969.5,184959,7970.0,725339,32600,45236,-12636,-540380
1900-01-01 06:25:45,7966.0,111399,7966.5,956020,29180,547495,-518315,-844621
1900-01-01 06:26:00,7960.0,109891,7960.5,375362,2241,978469,-976228,-265471
1900-01-01 06:26:15,7957.5,39557,7958.0,1024085,58405,33579,24826,-984528
1900-01-01 06:26:30,7959.0,555381,7959.5,24774,59425,50492,8933,530607
1900-01-01 06:26:45,7959.0,16581,7959.5,414063,12444,28652,-16208,-397482
1900-01-01 06:27:00,7956.5,3127,7957.0,1462686,24394,167573,-143179,-1459559
1900-01-01 06:27:15,7953.5,13357,7954.0,493082,68790,36189,32601,-479725
1900-01-01 06:27:30,7945.0,464314,7945.5,254468,182294,260773,-78479,209846
1900-01-01 06:27:45,7945.0,150612,7945.5,494345,116861,141981,-25120,-343733
1900-01-01 06:28:00,7942.0,511437,7942.5,11768,61914,641622,-579708,499669
1900-01-01 06:28:15,7941.0,273602,7941.5,163644,173747,433996,-260249,109958
1900-01-01 06:28:30,7942.5,547463,7943.0,132274,287981,396258,-108277,415189
1900-01-01 06:28:45,7946.5,36416,7947.0,854644,204978,629985,-425007,-818228
1900-01-01 06:29:00,7941.0,382184,7941.5,128274,202,76624,-76422,253910
1900-01-01 06:29:15,7941.5,602882,7942.0,335591,124937,171042,-46105,267291
1900-01-01 06:29:30,7946.0,936450,7946.5,20177,731358,114258,617100,916273
1900-01-01 06:29:45,7951.5,351799,7952.0,189155,242615,21862,220753,162644
1900-01-01 06:30:00,7951.5,67451,7952.0,880942,56518,1378,55140,-813491
1900-01-01 06:30:15,7951.5,46918,7952.0,984481,46526,136765,-90239,-937563
1900-01-01 06:30:30,7941.5,427941,7942.0,87416,32142,389551,-357409,340525
1900-01-01 06:30:45,7945.0,462924,7945.5,25444,35105,23850,11255,437480
1900-01-01 06:31:00,7948.5,19735,7949.0,319305,41611,54070,-12459,-299570
1900-01-01 06:31:15,7947.5,464002,7948.0,37055,42932,132264,-89332,426947
1900-01-01 06:31:30,7941.5,689501,7942.0,135605,27356,129596,-102240,553896
1900-01-01 06:31:45,7941.5,192590,7942.0,334443,39238,59201,-19963,-141853
1900-01-01 06:32:00,7942.5,50303,7943.0,1369572,42200,169160,-126960,-1319269
1900-01-01 06:32:15,7941.5,89491,7942.0,1267238,209683,94769,114914,-1177747
1900-01-01 06:32:30,7941.0,30254,7941.5,1018610,9584,145127,-135543,-988356
1900-01-01 06:32:45,7941.0,136924,7941.5,689809,79349,256928,-177579,-552885
1900-01-01 06:33:00,7941.0,229191,7941.5,686188,12038,60067,-48029,-456997
1900-01-01 06:33:15,7940.5,423722,7941.0,777747,156658,195546,-38888,-354025
1900-01-01 06:33:30,7940.5,774845,7941.0,463254,96553,72270,24283,311591
1900-01-01 06:33:45,7943.0,482525,7943.5,145938,248677,23150,225527,336587
1900-01-01 06:34:00,7943.0,594104,7943.5,36150,15453,16310,-857,557954
1900-01-01 06:34:15,7947.0,489825,7947.5,188848,140973,5948,135025,300977
1900-01-01 06:34:30,7947.0,554946,7947.5,53713,24099,36080,-11981,501233
1900-01-01 06:34:45,7947.5,750155,7948.0,91645,112968,8560,104408,658510
1900-01-01 06:35:00,7947.5,495941,7948.0,129201,29252,52691,-23439,366740
1900-01-01 06:35:15,7947.5,69552,7948.0,1147359,57718,18688,39030,-1077807
1900-01-01 06:35:30,7945.0,1685886,7945.5,217307,116628,124795,-8167,1468579
1900-01-01 06:35:45,7945.0,2052038,7945.5,108337,37364,8066,29298,1943701
1900-01-01 06:36:00,7945.0,1951464,7945.5,133234,57367,111600,-54233,1818230
1900-01-01 06:36:15,7945.0,1785060,7945.5,850321,95758,80705,15053,934739
1900-01-01 06:36:30,7946.5,393651,7947.0,452065,99900,174120,-74220,-58414
1900-01-01 06:36:45,7950.0,925696,7950.5,109532,232812,53008,179804,816164
1900-01-01 06:37:00,7954.5,393852,7955.0,100281,470909,17113,453796,293571
1900-01-01 06:37:15,7958.5,154352,7959.0,547091,568219,39553,528666,-392739
